Time,
2014-03-08 00:00:00 UTC,7868234697.97468
2014-03-09 00:00:00 UTC,7696556051.24677
2014-03-10 00:00:00 UTC,7980738361.14194
2014-03-11 00:00:00 UTC,7867704519.6347
2014-03-12 00:00:00 UTC,7923109702.04903
2014-03-13 00:00:00 UTC,7942837901.98582
2014-03-14 00:00:00 UTC,8030441304.24967
2014-03-15 00:00:00 UTC,7883289279.68632
2014-03-16 00:00:00 UTC,7959084870.76357
2014-03-17 00:00:00 UTC,7927925311.27638
2014-03-18 00:00:00 UTC,7794460596.62299
2014-03-19 00:00:00 UTC,7730368020.70163
2014-03-20 00:00:00 UTC,7623914820.119
2014-03-21 00:00:00 UTC,7370356118.66433
2014-03-22 00:00:00 UTC,7132439115.27936
2014-03-23 00:00:00 UTC,7056049257.04579
2014-03-24 00:00:00 UTC,6999434638.96119
2014-03-25 00:00:00 UTC,7295974025.07702
2014-03-26 00:00:00 UTC,7237804581.43644
2014-03-27 00:00:00 UTC,7260369787.14822
2014-03-28 00:00:00 UTC,6029730632.79764
2014-03-29 00:00:00 UTC,6345555426.48724
2014-03-30 00:00:00 UTC,6122297418.30343
2014-03-31 00:00:00 UTC,5841913968.22016
2014-04-01 00:00:00 UTC,5745923607.09499
2014-04-02 00:00:00 UTC,6023406471.21735
2014-04-03 00:00:00 UTC,5413832127.58889
2014-04-04 00:00:00 UTC,5576979965.80408
2014-04-05 00:00:00 UTC,5633922168.34672
2014-04-06 00:00:00 UTC,5844722181.29269
2014-04-07 00:00:00 UTC,5807676725.49388
2014-04-08 00:00:00 UTC,5648049379.03021
2014-04-09 00:00:00 UTC,5706540722.53868
2014-04-10 00:00:00 UTC,5576475498.13406
2014-04-11 00:00:00 UTC,4481315921.76015
2014-04-12 00:00:00 UTC,5411397116.34778
2014-04-13 00:00:00 UTC,5358843184.09832
2014-04-14 00:00:00 UTC,5231296045.36138
2014-04-15 00:00:00 UTC,5817675623.45395
2014-04-16 00:00:00 UTC,6539450724.96369
2014-04-17 00:00:00 UTC,6725353899.5497
2014-04-18 00:00:00 UTC,6282495688.97172
2014-04-19 00:00:00 UTC,6066214577.63486
2014-04-20 00:00:00 UTC,6391666988.24577
2014-04-21 00:00:00 UTC,6362632701.98021
2014-04-22 00:00:00 UTC,6322997150.05407
2014-04-23 00:00:00 UTC,6238195811.53629
2014-04-24 00:00:00 UTC,6236445302.64062
2014-04-25 00:00:00 UTC,6342180431.50006
2014-04-26 00:00:00 UTC,5863046164.17929
2014-04-27 00:00:00 UTC,5840704857.95487
2014-04-28 00:00:00 UTC,5457110011.17636
2014-04-29 00:00:00 UTC,5624134793.49757
2014-04-30 00:00:00 UTC,5652490303.97668
2014-05-01 00:00:00 UTC,5725116714.51763
2014-05-02 00:00:00 UTC,5858536533.94187
2014-05-03 00:00:00 UTC,5727248915.25916
2014-05-04 00:00:00 UTC,5588691019.25385
2014-05-05 00:00:00 UTC,5590464147.31889
2014-05-06 00:00:00 UTC,5471714012.01995
2014-05-07 00:00:00 UTC,5488368741.60284
2014-05-08 00:00:00 UTC,5627066207.97499
2014-05-09 00:00:00 UTC,5626442493.43944
2014-05-10 00:00:00 UTC,5778646658.08501
2014-05-11 00:00:00 UTC,5816811136.16646
2014-05-12 00:00:00 UTC,5593894038.06078
2014-05-13 00:00:00 UTC,5603551600.83028
2014-05-14 00:00:00 UTC,5611176389.57344
2014-05-15 00:00:00 UTC,5686290499.29995
2014-05-16 00:00:00 UTC,5701839490.21126
2014-05-17 00:00:00 UTC,5719002235.78026
2014-05-18 00:00:00 UTC,5730647725.63306
2014-05-19 00:00:00 UTC,5705123542.48434
2014-05-20 00:00:00 UTC,5707404796.29158
2014-05-21 00:00:00 UTC,6325209426.30697
2014-05-22 00:00:00 UTC,6313582186.49106
2014-05-23 00:00:00 UTC,6846989923.6831
2014-05-24 00:00:00 UTC,6715709444.61125
2014-05-25 00:00:00 UTC,6806110692.75128
2014-05-26 00:00:00 UTC,7290883636.63428
2014-05-27 00:00:00 UTC,7495767739.74111
2014-05-28 00:00:00 UTC,7339679605.81232
2014-05-29 00:00:00 UTC,7434796875.08995
2014-05-30 00:00:00 UTC,7358086251.19235
2014-05-31 00:00:00 UTC,7943997919.07032
2014-06-01 00:00:00 UTC,8019732101.09959
2014-06-02 00:00:00 UTC,8136850093.57869
2014-06-03 00:00:00 UTC,8550561726.32468
2014-06-04 00:00:00 UTC,8557561283.94539
2014-06-05 00:00:00 UTC,8255076778.13028
2014-06-06 00:00:00 UTC,8462245030.77694
2014-06-07 00:00:00 UTC,8334218287.84818
2014-06-08 00:00:00 UTC,8453050822.66408
2014-06-09 00:00:00 UTC,8459820759.09941
2014-06-10 00:00:00 UTC,8357544547.60596
2014-06-11 00:00:00 UTC,8398678677.90895
2014-06-12 00:00:00 UTC,8104585656.49058
2014-06-13 00:00:00 UTC,7650422563.21401
2014-06-14 00:00:00 UTC,7664970141.969
2014-06-15 00:00:00 UTC,7351193196.80877
2014-06-16 00:00:00 UTC,7591599149.18731
2014-06-17 00:00:00 UTC,7577796931.12808
2014-06-18 00:00:00 UTC,7923917592.75423
2014-06-19 00:00:00 UTC,7847189568.77849
2014-06-20 00:00:00 UTC,7664079684.10339
2014-06-21 00:00:00 UTC,7631413070.49555
2014-06-22 00:00:00 UTC,7659022997.63973
2014-06-23 00:00:00 UTC,7772521534.68878
2014-06-24 00:00:00 UTC,7598721732.53504
2014-06-25 00:00:00 UTC,7475920018.91277
2014-06-26 00:00:00 UTC,7276846142.99706
2014-06-27 00:00:00 UTC,7533570637.60476
2014-06-28 00:00:00 UTC,7748540515.52439
2014-06-29 00:00:00 UTC,7682172225.8336
2014-06-30 00:00:00 UTC,7755692253.8603
2014-07-01 00:00:00 UTC,8354277453.1653
2014-07-02 00:00:00 UTC,8325420725.67308
2014-07-03 00:00:00 UTC,8404149283.90242
2014-07-04 00:00:00 UTC,8384592113.02994
2014-07-05 00:00:00 UTC,8172910353.76292
2014-07-06 00:00:00 UTC,8204423916.57764
2014-07-07 00:00:00 UTC,8221212609.39618
2014-07-08 00:00:00 UTC,8096176044.91401
2014-07-09 00:00:00 UTC,8122808868.94302
2014-07-10 00:00:00 UTC,8103641064.02133
2014-07-11 00:00:00 UTC,8014721191.68775
2014-07-12 00:00:00 UTC,8250221102.40568
2014-07-13 00:00:00 UTC,8285259067.54524
2014-07-14 00:00:00 UTC,8192521551.49821
2014-07-15 00:00:00 UTC,8079137841.07891
2014-07-16 00:00:00 UTC,8100725493.86052
2014-07-17 00:00:00 UTC,8025706518.87526
2014-07-18 00:00:00 UTC,8102113702.58405
2014-07-19 00:00:00 UTC,8186967250.88907
2014-07-20 00:00:00 UTC,8164377767.79128
2014-07-21 00:00:00 UTC,8119692912.98235
2014-07-22 00:00:00 UTC,8079262606.63309
2014-07-23 00:00:00 UTC,8066381322.82611
2014-07-24 00:00:00 UTC,8068825936.39318
2014-07-25 00:00:00 UTC,7881273946.68707
2014-07-26 00:00:00 UTC,7843021742.8997
2014-07-27 00:00:00 UTC,7795466733.82386
2014-07-28 00:00:00 UTC,7744338639.24731
2014-07-29 00:00:00 UTC,7656739479.05745
2014-07-30 00:00:00 UTC,7613423910.69803
2014-07-31 00:00:00 UTC,7336563266.52097
2014-08-01 00:00:00 UTC,7631172699.44089
2014-08-02 00:00:00 UTC,7794105455.06989
2014-08-03 00:00:00 UTC,7700587225.55095
2014-08-04 00:00:00 UTC,7696103718.74787
2014-08-05 00:00:00 UTC,7705317211.58262
2014-08-06 00:00:00 UTC,7635189817.42377
2014-08-07 00:00:00 UTC,7633167188.79602
2014-08-08 00:00:00 UTC,7691974655.75846
2014-08-09 00:00:00 UTC,7713189220.61656
2014-08-10 00:00:00 UTC,7729939123.0451
2014-08-11 00:00:00 UTC,7734946521.68047
2014-08-12 00:00:00 UTC,7512909021.05649
2014-08-13 00:00:00 UTC,7489964802.10566
2014-08-14 00:00:00 UTC,7162558686.63814
2014-08-15 00:00:00 UTC,6721676663.36688
2014-08-16 00:00:00 UTC,6535685289.70222
2014-08-17 00:00:00 UTC,6851424468.46664
2014-08-18 00:00:00 UTC,6630139291.30896
2014-08-19 00:00:00 UTC,6100264309.81988
2014-08-20 00:00:00 UTC,6437740614.44353
2014-08-21 00:00:00 UTC,6821035565.20836
2014-08-22 00:00:00 UTC,6860801863.37302
2014-08-23 00:00:00 UTC,6773281982.7431
2014-08-24 00:00:00 UTC,6581534738.33949
2014-08-25 00:00:00 UTC,6692528340.84431
2014-08-26 00:00:00 UTC,6638257869.21224
2014-08-27 00:00:00 UTC,6781207379.63907
2014-08-28 00:00:00 UTC,6769206999.39442
2014-08-29 00:00:00 UTC,6688109317.23456
2014-08-30 00:00:00 UTC,6707468503.25003
2014-08-31 00:00:00 UTC,6611437211.0443
2014-09-01 00:00:00 UTC,6351934225.59102
2014-09-02 00:00:00 UTC,6251971237.76671
2014-09-03 00:00:00 UTC,6275851140.5308
2014-09-04 00:00:00 UTC,6259932457.22595
2014-09-05 00:00:00 UTC,6448957576.21982
2014-09-06 00:00:00 UTC,6349838650.06404
2014-09-07 00:00:00 UTC,6379474198.64087
2014-09-08 00:00:00 UTC,6319657111.17927
2014-09-09 00:00:00 UTC,6229180769.30129
2014-09-10 00:00:00 UTC,6287542549.43987
2014-09-11 00:00:00 UTC,6343697414.20197
2014-09-12 00:00:00 UTC,6318470130.54555
2014-09-13 00:00:00 UTC,6281991982.4141
2014-09-14 00:00:00 UTC,6334888369.75978
2014-09-15 00:00:00 UTC,6319416638.51012
2014-09-16 00:00:00 UTC,6233934456.113
2014-09-17 00:00:00 UTC,6159781703.7925
2014-09-18 00:00:00 UTC,5993401421.3234
2014-09-19 00:00:00 UTC,5631783242.37432
2014-09-20 00:00:00 UTC,5220932057.0916
2014-09-21 00:00:00 UTC,5471013590.61475
2014-09-22 00:00:00 UTC,5325531007.85623
2014-09-23 00:00:00 UTC,5355655465.34727
2014-09-24 00:00:00 UTC,5829526181.94358
2014-09-25 00:00:00 UTC,5641761017.2717
2014-09-26 00:00:00 UTC,5476354121.0592
2014-09-27 00:00:00 UTC,5370964408.00467
2014-09-28 00:00:00 UTC,5335976005.67185
2014-09-29 00:00:00 UTC,5007736713.76772
2014-09-30 00:00:00 UTC,4990582875.27584
2014-10-01 00:00:00 UTC,5163807632.63595
2014-10-02 00:00:00 UTC,5110866886.45839
2014-10-03 00:00:00 UTC,4960065273.72868
2014-10-04 00:00:00 UTC,4787946103.16921
2014-10-05 00:00:00 UTC,4400196329.08713
2014-10-06 00:00:00 UTC,4240773516.25207
2014-10-07 00:00:00 UTC,4404517956.75197
2014-10-08 00:00:00 UTC,4445242959.94501
2014-10-09 00:00:00 UTC,4755157475.75359
2014-10-10 00:00:00 UTC,4886714297.16004
2014-10-11 00:00:00 UTC,4809443875.26574
2014-10-12 00:00:00 UTC,4844011524.41766
2014-10-13 00:00:00 UTC,5013418897.8261
2014-10-14 00:00:00 UTC,5277442802.63727
2014-10-15 00:00:00 UTC,5357369397.22888
2014-10-16 00:00:00 UTC,5317907824.38552
2014-10-17 00:00:00 UTC,5098359943.08716
2014-10-18 00:00:00 UTC,5090653175.89945
2014-10-19 00:00:00 UTC,5224521147.73422
2014-10-20 00:00:00 UTC,5199652636.92498
2014-10-21 00:00:00 UTC,5096223832.84296
2014-10-22 00:00:00 UTC,5159742155.89284
2014-10-23 00:00:00 UTC,5123054452.87969
2014-10-24 00:00:00 UTC,4781793137.9324
2014-10-25 00:00:00 UTC,4810350486.38907
2014-10-26 00:00:00 UTC,4652573101.89618
2014-10-27 00:00:00 UTC,4736610931.93396
2014-10-28 00:00:00 UTC,4724105807.3475
2014-10-29 00:00:00 UTC,4751544472.52611
2014-10-30 00:00:00 UTC,4514434537.41216
2014-10-31 00:00:00 UTC,4629676064.16311
2014-11-01 00:00:00 UTC,4541470141.32981
2014-11-02 00:00:00 UTC,4367167472.63529
2014-11-03 00:00:00 UTC,4364060296.56835
2014-11-04 00:00:00 UTC,4369136493.72574
2014-11-05 00:00:00 UTC,4510236895.05357
2014-11-06 00:00:00 UTC,4544619788.99673
2014-11-07 00:00:00 UTC,4695614520.33166
2014-11-08 00:00:00 UTC,4619443723.54003
2014-11-09 00:00:00 UTC,4648834435.10361
2014-11-10 00:00:00 UTC,4874091003.90923
2014-11-11 00:00:00 UTC,4944231099.3721
2014-11-12 00:00:00 UTC,4991355635.33851
2014-11-13 00:00:00 UTC,5808113512.33989
2014-11-14 00:00:00 UTC,5599019776.7175
2014-11-15 00:00:00 UTC,5465425000.68348
2014-11-16 00:00:00 UTC,5064013840.28801
2014-11-17 00:00:00 UTC,5354952365.05263
2014-11-18 00:00:00 UTC,5279153084.05521
2014-11-19 00:00:00 UTC,5083395232.15069
2014-11-20 00:00:00 UTC,5130893139.11337
2014-11-21 00:00:00 UTC,4760165087.00713
2014-11-22 00:00:00 UTC,4769651847.96639
2014-11-23 00:00:00 UTC,4776790440.39109
2014-11-24 00:00:00 UTC,4996877099.83315
2014-11-25 00:00:00 UTC,5143904796.24156
2014-11-26 00:00:00 UTC,5048911883.30037
2014-11-27 00:00:00 UTC,5028209388.68491
2014-11-28 00:00:00 UTC,5015452566.09691
2014-11-29 00:00:00 UTC,5100469816.73289
2014-11-30 00:00:00 UTC,5081084788.09617
2014-12-01 00:00:00 UTC,5138186623.69322
2014-12-02 00:00:00 UTC,5149975612.15582
2014-12-03 00:00:00 UTC,5194539438.50316
2014-12-04 00:00:00 UTC,5106451013.55507
2014-12-05 00:00:00 UTC,5001728399.68458
2014-12-06 00:00:00 UTC,5120093628.18286
2014-12-07 00:00:00 UTC,5106383666.53143
2014-12-08 00:00:00 UTC,5114362385.65996
2014-12-09 00:00:00 UTC,4910434780.71813
2014-12-10 00:00:00 UTC,4784771470.18619
2014-12-11 00:00:00 UTC,4692001022.37559
2014-12-12 00:00:00 UTC,4743462424.27967
2014-12-13 00:00:00 UTC,4777519472.16932
2014-12-14 00:00:00 UTC,4726163784.04795
2014-12-15 00:00:00 UTC,4817513102.8319
2014-12-16 00:00:00 UTC,4721873883.80046
2014-12-17 00:00:00 UTC,4463254024.13953
2014-12-18 00:00:00 UTC,4371559442.98388
2014-12-19 00:00:00 UTC,4244764346.02297
2014-12-20 00:00:00 UTC,4321971408.00544
2014-12-21 00:00:00 UTC,4479026302.19917
2014-12-22 00:00:00 UTC,4393877496.57355
2014-12-23 00:00:00 UTC,4545295899.45264
2014-12-24 00:00:00 UTC,4570401836.43477
2014-12-25 00:00:00 UTC,4379126070.38337
2014-12-26 00:00:00 UTC,4356247487.00277
2014-12-27 00:00:00 UTC,4480495172.1298
2014-12-28 00:00:00 UTC,4334107926.44766
2014-12-29 00:00:00 UTC,4357769882.04178
2014-12-30 00:00:00 UTC,4284258129.75972
2014-12-31 00:00:00 UTC,4254653369.61949
2015-01-01 00:00:00 UTC,4378180420.40636
2015-01-02 00:00:00 UTC,4293666985.64714
2015-01-03 00:00:00 UTC,4318230012.25051
2015-01-04 00:00:00 UTC,3847631849.79239
2015-01-05 00:00:00 UTC,3659281685.46206
2015-01-06 00:00:00 UTC,3763241787.01592
2015-01-07 00:00:00 UTC,3917209669.77181
2015-01-08 00:00:00 UTC,4042438542.40696
2015-01-09 00:00:00 UTC,3873967523.06373
2015-01-10 00:00:00 UTC,3972929264.48738
2015-01-11 00:00:00 UTC,3780217167.66231
2015-01-12 00:00:00 UTC,3664320788.87318
2015-01-13 00:00:00 UTC,3638760939.14607
2015-01-14 00:00:00 UTC,3036242137.71354
2015-01-15 00:00:00 UTC,2527097819.70001
2015-01-16 00:00:00 UTC,2914228631.8485
2015-01-17 00:00:00 UTC,2850446425.71549
2015-01-18 00:00:00 UTC,2753666076.6209
2015-01-19 00:00:00 UTC,2942846621.47867
2015-01-20 00:00:00 UTC,2939724387.23164
2015-01-21 00:00:00 UTC,2918152749.64157
2015-01-22 00:00:00 UTC,3128505136.40743
2015-01-23 00:00:00 UTC,3208479376.40891
2015-01-24 00:00:00 UTC,3204002914.48599
2015-01-25 00:00:00 UTC,3415117966.4333
2015-01-26 00:00:00 UTC,3586657054.95784
2015-01-27 00:00:00 UTC,3740137184.32899
2015-01-28 00:00:00 UTC,3666104404.27746
2015-01-29 00:00:00 UTC,3245849769.37067
2015-01-30 00:00:00 UTC,3239173291.54053
2015-01-31 00:00:00 UTC,3137625055.3669
2015-02-01 00:00:00 UTC,2995137328.01517
2015-02-02 00:00:00 UTC,3148779150.16715
2015-02-03 00:00:00 UTC,3318326053.33413
2015-02-04 00:00:00 UTC,3154718684.11042
2015-02-05 00:00:00 UTC,3139442214.9214
2015-02-06 00:00:00 UTC,3006034095.31042
2015-02-07 00:00:00 UTC,3084567185.00339
2015-02-08 00:00:00 UTC,3151959632.4171
2015-02-09 00:00:00 UTC,3090152856.35348
2015-02-10 00:00:00 UTC,3040828302.59407
2015-02-11 00:00:00 UTC,3054022019.08473
2015-02-12 00:00:00 UTC,3033234359.88014
2015-02-13 00:00:00 UTC,3077224202.92253
2015-02-14 00:00:00 UTC,3291772286.84675
2015-02-15 00:00:00 UTC,3555973761.67284
2015-02-16 00:00:00 UTC,3233888322.10137
2015-02-17 00:00:00 UTC,3232071353.12496
2015-02-18 00:00:00 UTC,3379261789.02569
2015-02-19 00:00:00 UTC,3281678831.55251
2015-02-20 00:00:00 UTC,3343098179.56556
2015-02-21 00:00:00 UTC,3396089466.55471
2015-02-22 00:00:00 UTC,3417932287.09046
2015-02-23 00:00:00 UTC,3286747350.79924
2015-02-24 00:00:00 UTC,3332633933.82179
2015-02-25 00:00:00 UTC,3334722605.64985
2015-02-26 00:00:00 UTC,3305675293.92049
2015-02-27 00:00:00 UTC,3289813541.29851
2015-02-28 00:00:00 UTC,3539415458.09313
2015-03-01 00:00:00 UTC,3539116065.00211
2015-03-02 00:00:00 UTC,3618894418.17907
2015-03-03 00:00:00 UTC,3847677614.88991
2015-03-04 00:00:00 UTC,3936773805.53376
2015-03-05 00:00:00 UTC,3813276507.71411
2015-03-06 00:00:00 UTC,3844940129.3128
2015-03-07 00:00:00 UTC,3800421978.95014
2015-03-08 00:00:00 UTC,3863849036.08483
2015-03-09 00:00:00 UTC,3834651171.75099
2015-03-10 00:00:00 UTC,4056252047.21026
2015-03-11 00:00:00 UTC,4067369656.33573
2015-03-12 00:00:00 UTC,4136395296.31227
2015-03-13 00:00:00 UTC,4109723990.79658
2015-03-14 00:00:00 UTC,3953571579.53446
2015-03-15 00:00:00 UTC,3939086088.08467
2015-03-16 00:00:00 UTC,4004898326.6132
2015-03-17 00:00:00 UTC,4054559544.9208
2015-03-18 00:00:00 UTC,3970288728.23003
2015-03-19 00:00:00 UTC,3565822558.16667
2015-03-20 00:00:00 UTC,3655363247.35773
2015-03-21 00:00:00 UTC,3653325636.77784
2015-03-22 00:00:00 UTC,3641328937.89055
2015-03-23 00:00:00 UTC,3767685019.56177
2015-03-24 00:00:00 UTC,3734885709.56053
2015-03-25 00:00:00 UTC,3448233771.16756
2015-03-26 00:00:00 UTC,3446281204.16899
2015-03-27 00:00:00 UTC,3493169938.58283
2015-03-28 00:00:00 UTC,3464680079.84314
2015-03-29 00:00:00 UTC,3535799207.59348
2015-03-30 00:00:00 UTC,3389354893.08584
2015-03-31 00:00:00 UTC,3472805697.84757
2015-04-01 00:00:00 UTC,3426054265.70222
2015-04-02 00:00:00 UTC,3462471979.98238
2015-04-03 00:00:00 UTC,3548345691.70663
2015-04-04 00:00:00 UTC,3566674857.1149
2015-04-05 00:00:00 UTC,3558050646.57613
2015-04-06 00:00:00 UTC,3656928462.02729
2015-04-07 00:00:00 UTC,3596436821.58251
2015-04-08 00:00:00 UTC,3563896267.17972
2015-04-09 00:00:00 UTC,3451528573.22177
2015-04-10 00:00:00 UTC,3419570096.05494
2015-04-11 00:00:00 UTC,3315366611.56346
2015-04-12 00:00:00 UTC,3332847407.92368
2015-04-13 00:00:00 UTC,3318432587.25311
2015-04-14 00:00:00 UTC,3157556214.34177
2015-04-15 00:00:00 UTC,3095035362.94255
2015-04-16 00:00:00 UTC,3166302580.04511
2015-04-17 00:00:00 UTC,3211808639.67704
2015-04-18 00:00:00 UTC,3136936357.76347
2015-04-19 00:00:00 UTC,3144431136.23132
2015-04-20 00:00:00 UTC,3133653376.35657
2015-04-21 00:00:00 UTC,3169918718.45021
2015-04-22 00:00:00 UTC,3305834711.19757
2015-04-23 00:00:00 UTC,3293731670.37019
2015-04-24 00:00:00 UTC,3323928624.35239
2015-04-25 00:00:00 UTC,3262175822.54662
2015-04-26 00:00:00 UTC,3196855537.22871
2015-04-27 00:00:00 UTC,3092178428.02576
2015-04-28 00:00:00 UTC,3210267529.9255
2015-04-29 00:00:00 UTC,3191524648.07954
2015-04-30 00:00:00 UTC,3183079801.26733
2015-05-01 00:00:00 UTC,3327814249.8228
2015-05-02 00:00:00 UTC,3289264644.71841
2015-05-03 00:00:00 UTC,3309790274.63753
2015-05-04 00:00:00 UTC,3393143175.26628
2015-05-05 00:00:00 UTC,3372694986.92221
2015-05-06 00:00:00 UTC,3341320382.18731
2015-05-07 00:00:00 UTC,3252104860.53641
2015-05-08 00:00:00 UTC,3354828722.01684
2015-05-09 00:00:00 UTC,3465968095.18994
2015-05-10 00:00:00 UTC,3424924953.26827
2015-05-11 00:00:00 UTC,3413960752.53131
2015-05-12 00:00:00 UTC,3438587256.15394
2015-05-13 00:00:00 UTC,3428358888.60204
2015-05-14 00:00:00 UTC,3349267829.02894
2015-05-15 00:00:00 UTC,3356634674.16687
2015-05-16 00:00:00 UTC,3367468246.76274
2015-05-17 00:00:00 UTC,3348513255.48855
2015-05-18 00:00:00 UTC,3350608361.71867
2015-05-19 00:00:00 UTC,3308199684.6325
2015-05-20 00:00:00 UTC,3295316729.67325
2015-05-21 00:00:00 UTC,3325496126.48675
2015-05-22 00:00:00 UTC,3342830289.72459
2015-05-23 00:00:00 UTC,3405341122.53288
2015-05-24 00:00:00 UTC,3393780035.9486
2015-05-25 00:00:00 UTC,3413454482.26172
2015-05-26 00:00:00 UTC,3369396143.02341
2015-05-27 00:00:00 UTC,3365791714.92285
2015-05-28 00:00:00 UTC,3361291358.51385
2015-05-29 00:00:00 UTC,3367990387.90433
2015-05-30 00:00:00 UTC,3366965246.82899
2015-05-31 00:00:00 UTC,3309133665.80109
2015-06-01 00:00:00 UTC,3262058039.54965
2015-06-02 00:00:00 UTC,3167901510.9966
2015-06-03 00:00:00 UTC,3206320691.48007
2015-06-04 00:00:00 UTC,3205730996.53075
2015-06-05 00:00:00 UTC,3185027286.74094
2015-06-06 00:00:00 UTC,3202133925.84842
2015-06-07 00:00:00 UTC,3218500584.69455
2015-06-08 00:00:00 UTC,3186010658.6409
2015-06-09 00:00:00 UTC,3258145798.74386
2015-06-10 00:00:00 UTC,3266622053.93172
2015-06-11 00:00:00 UTC,3262807160.78444
2015-06-12 00:00:00 UTC,3279335949.42705
2015-06-13 00:00:00 UTC,3269552507.0028
2015-06-14 00:00:00 UTC,3324200448.10341
2015-06-15 00:00:00 UTC,3332021614.21484
2015-06-16 00:00:00 UTC,3376234499.03795
2015-06-17 00:00:00 UTC,3587814533.19118
2015-06-18 00:00:00 UTC,3552265299.90829
2015-06-19 00:00:00 UTC,3575670912.91145
2015-06-20 00:00:00 UTC,3483860972.28446
2015-06-21 00:00:00 UTC,3491935656.36301
2015-06-22 00:00:00 UTC,3492028969.6481
2015-06-23 00:00:00 UTC,3526918913.38374
2015-06-24 00:00:00 UTC,3491802839.12969
2015-06-25 00:00:00 UTC,3442256932.25372
2015-06-26 00:00:00 UTC,3467544681.70781
2015-06-27 00:00:00 UTC,3478996879.86857
2015-06-28 00:00:00 UTC,3591540381.64802
2015-06-29 00:00:00 UTC,3562773871.99044
2015-06-30 00:00:00 UTC,3680105262.63145
2015-07-01 00:00:00 UTC,3783047267.63593
2015-07-02 00:00:00 UTC,3706198934.80487
2015-07-03 00:00:00 UTC,3658267182.7145
2015-07-04 00:00:00 UTC,3678290674.02943
2015-07-05 00:00:00 UTC,3746407820.39582
2015-07-06 00:00:00 UTC,3885365693.40441
2015-07-07 00:00:00 UTC,3871063317.46118
2015-07-08 00:00:00 UTC,3823584703.50645
2015-07-09 00:00:00 UTC,3854381301.05351
2015-07-10 00:00:00 UTC,3864194647.17436
2015-07-11 00:00:00 UTC,4097028373.63748
2015-07-12 00:00:00 UTC,4206329777.86037
2015-07-13 00:00:00 UTC,4454773298.79216
2015-07-14 00:00:00 UTC,4188124963.83504
2015-07-15 00:00:00 UTC,4166817775.22963
2015-07-16 00:00:00 UTC,4161345749.32458
2015-07-17 00:00:00 UTC,4012670113.7516
2015-07-18 00:00:00 UTC,4026085922.36496
2015-07-19 00:00:00 UTC,3979060511.40551
2015-07-20 00:00:00 UTC,3946787322.48444
2015-07-21 00:00:00 UTC,4026650798.084
2015-07-22 00:00:00 UTC,3976005232.7157
2015-07-23 00:00:00 UTC,3996597468.76188
2015-07-24 00:00:00 UTC,3980287311.55844
2015-07-25 00:00:00 UTC,4149461289.86997
2015-07-26 00:00:00 UTC,4167044575.81263
2015-07-27 00:00:00 UTC,4215578111.68004
2015-07-28 00:00:00 UTC,4252439584.78295
2015-07-29 00:00:00 UTC,4246815280.85565
2015-07-30 00:00:00 UTC,4169131777.84794
2015-07-31 00:00:00 UTC,4152966693.85301
2015-08-01 00:00:00 UTC,4110242518.05517
2015-08-02 00:00:00 UTC,4032072062.57556
2015-08-03 00:00:00 UTC,4074313739.1836
2015-08-04 00:00:00 UTC,4072188607.85611
2015-08-05 00:00:00 UTC,4117043267.49163
2015-08-06 00:00:00 UTC,4063468898.21192
2015-08-07 00:00:00 UTC,4026938708.65375
2015-08-08 00:00:00 UTC,4039700255.51719
2015-08-09 00:00:00 UTC,3778367181.06605
2015-08-10 00:00:00 UTC,3848679019.87875
2015-08-11 00:00:00 UTC,3827683930.77693
2015-08-12 00:00:00 UTC,3921660089.81693
2015-08-13 00:00:00 UTC,3860653400.41423
2015-08-14 00:00:00 UTC,3830164573.8921
2015-08-15 00:00:00 UTC,3851818425.81229
2015-08-16 00:00:00 UTC,3780201400.87767
2015-08-17 00:00:00 UTC,3743514361.30276
2015-08-18 00:00:00 UTC,3732895536.03193
2015-08-19 00:00:00 UTC,3285313676.1386
2015-08-20 00:00:00 UTC,3302259082.61586
2015-08-21 00:00:00 UTC,3408609285.42247
2015-08-22 00:00:00 UTC,3380190124.64078
2015-08-23 00:00:00 UTC,3348426019.99466
2015-08-24 00:00:00 UTC,3292567800.38788
2015-08-25 00:00:00 UTC,2972200385.99163
2015-08-26 00:00:00 UTC,3248132849.80575
2015-08-27 00:00:00 UTC,3295888058.97494
2015-08-28 00:00:00 UTC,3252165621.80312
2015-08-29 00:00:00 UTC,3361795233.74187
2015-08-30 00:00:00 UTC,3356278131.91115
2015-08-31 00:00:00 UTC,3332281780.63771
2015-09-01 00:00:00 UTC,3366932630.33805
2015-09-02 00:00:00 UTC,3315155218.52609
2015-09-03 00:00:00 UTC,3340532711.25059
2015-09-04 00:00:00 UTC,3307324170.66207
2015-09-05 00:00:00 UTC,3355652269.39856
2015-09-06 00:00:00 UTC,3427497407.31812
2015-09-07 00:00:00 UTC,3517212509.93143
2015-09-08 00:00:00 UTC,3506883990.11958
2015-09-09 00:00:00 UTC,3553641048.62795
2015-09-10 00:00:00 UTC,3487219135.36067
2015-09-11 00:00:00 UTC,3496855279.39468
2015-09-12 00:00:00 UTC,3508619715.20699
2015-09-13 00:00:00 UTC,3442024409.81642
2015-09-14 00:00:00 UTC,3374810965.55902
2015-09-15 00:00:00 UTC,3370770386.66349
2015-09-16 00:00:00 UTC,3368445871.95074
2015-09-17 00:00:00 UTC,3344890933.634
2015-09-18 00:00:00 UTC,3415193361.98658
